,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,AGREEMENT_RK,TARGET,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
2167,1,1,1,1,0,61168459,0,17000.0,1,0
2168,1,0,0,2,0,61168531,0,12000.0,1,0
2169,1,0,0,0,0,61225145,0,14000.0,1,0
2170,1,0,1,1,0,61225247,0,11500.0,1,0
2171,1,0,0,0,0,61225269,1,7500.0,1,0
2172,1,0,0,0,0,61225272,0,11000.0,1,0
2173,1,0,1,1,1,61225610,0,7000.0,1,0
2174,1,0,1,1,1,61225924,0,10000.0,1,0
2175,1,0,1,1,0,61225980,0,15000.0,1,0
2176,1,1,0,1,0,61226159,0,19000.0,1,0
2177,1,0,1,2,0,61226266,0,7000.0,1,1
2178,1,0,0,0,0,61226532,1,10000.0,1,1
2179,1,0,0,0,0,61226541,0,13000.0,1,0
2180,1,0,0,1,1,61226587,0,15000.0,1,0
2181,1,0,1,2,2,61226666,0,7900.0,1,0
2182,1,0,1,1,1,61226681,1,22000.0,1,0
2183,1,0,1,2,2,61226952,0,12000.0,1,0
2184,1,0,0,1,0,61227562,0,10000.0,1,1
2185,0,1,1,1,0,61227726,0,6500.0,1,0
2186,1,0,1,0,0,61227860,0,16000.0,1,0
2187,1,0,1,2,0,61227971,0,12000.0,1,0
2188,0,1,1,5,0,61228021,0,5000.0,1,0
2189,1,0,0,0,0,61228181,0,11000.0,1,0
2190,1,0,0,1,1,61228321,0,25000.0,1,0
2191,1,0,0,2,2,61228377,0,17000.0,1,0
2192,1,0,1,2,0,61228405,0,10000.0,1,0
2193,1,0,0,2,3,61228699,0,8000.0,1,0
2194,1,0,1,2,2,61228802,0,6000.0,1,0
2195,1,0,0,2,2,61228831,0,17000.0,1,0
2196,1,0,0,0,0,61229005,0,30000.0,1,0
2197,1,0,0,2,2,61229006,0,23000.0,1,0
2198,1,0,0,1,1,61229082,0,13700.0,1,0
2199,1,0,1,0,0,61229412,0,9500.0,1,0
2200,1,0,0,2,2,61229461,0,50000.0,1,1
2201,1,0,1,2,0,61229531,0,10000.0,1,0
2202,1,0,1,2,0,61229612,0,8700.0,1,0
2203,1,0,0,1,0,61230366,0,30000.0,1,0
2204,1,0,1,2,2,61230409,0,40000.0,1,0
2205,1,0,1,0,0,61230484,0,10000.0,1,0
2206,1,0,1,0,0,61230686,0,7000.0,1,0
2207,1,0,0,0,0,61230779,0,15000.0,1,0
2208,1,0,1,2,1,61230863,1,18000.0,1,0
2209,1,1,1,0,0,61230956,0,4800.0,1,0
2210,1,0,1,0,0,61231006,1,6700.0,1,0
2211,1,0,1,1,1,61231013,0,15000.0,1,0
2212,1,0,0,1,0,61231033,0,13000.0,1,0
2213,0,1,1,2,0,61231054,0,10000.0,1,0
2214,1,0,1,4,0,61231068,1,15000.0,1,0
2215,1,0,1,0,0,61231074,0,18000.0,1,0
2216,1,0,1,2,0,61231094,0,15000.0,1,0
2217,0,1,1,0,0,61231101,0,5000.0,1,0
2218,1,0,0,1,2,61231119,0,15000.0,1,0
2219,1,0,0,0,0,61231121,0,15000.0,1,0
2220,1,0,1,1,0,61231460,0,8000.0,1,0
2221,1,0,1,0,0,61231644,1,13000.0,1,0
2222,1,0,1,0,0,61231704,0,9500.0,1,0
2223,1,0,1,3,3,61231849,0,11000.0,1,1
2224,1,0,1,5,1,61231919,1,11000.0,1,0
2225,1,0,0,2,0,61231939,0,18000.0,1,0
2226,1,0,1,1,1,61232028,0,6000.0,1,0
2227,0,1,0,2,0,61232181,0,10500.0,1,1
2228,1,0,0,1,1,61232566,0,45000.0,1,0
2229,1,0,1,2,0,61232842,0,6000.0,1,0
2230,1,0,0,2,2,61232962,0,15000.0,1,0
2231,1,0,0,1,1,61233753,0,10000.0,1,0
2232,1,0,0,2,2,61233787,0,18000.0,1,0
2233,1,0,1,2,0,61233790,0,16000.0,1,0
2234,1,0,1,0,0,61234099,0,17000.0,1,0
2235,1,1,1,3,0,61234254,0,5000.0,1,0
2236,1,0,1,2,0,61234269,0,10000.0,1,0
2237,1,0,1,0,0,61234605,0,7800.0,1,0
2238,1,0,1,1,0,61234763,0,11000.0,1,0
2239,1,0,1,1,0,61234801,0,8900.0,1,0
2240,1,0,0,0,0,61234815,0,8000.0,1,0
2241,1,1,1,2,0,61234818,0,10000.0,1,0
2242,1,0,1,1,1,61234824,1,15000.0,1,0
2243,1,0,0,1,1,61234931,0,19000.0,1,1
2244,1,0,0,1,0,61235009,1,12000.0,1,0
2245,1,0,0,1,1,61235152,0,20000.0,1,0
2246,1,0,1,2,1,61235212,0,4300.0,1,0
2247,1,0,1,1,0,61235237,0,12000.0,1,0
2248,1,0,0,1,0,61235291,0,14000.0,1,1
2249,1,0,0,4,4,61235425,0,10000.0,1,0
2250,1,0,1,2,0,61235487,0,8000.0,1,1
2251,0,1,1,5,0,61235619,0,5000.0,1,0
2252,1,0,1,1,0,61235629,0,7000.0,1,1
2253,1,0,1,1,0,61235827,0,9000.0,1,1
2254,1,0,1,1,0,61235836,0,16000.0,1,0
2255,1,0,1,2,0,61235853,0,28000.0,1,0
2256,1,0,1,3,0,61235881,0,15000.0,1,1
2257,1,0,0,0,0,61235961,0,13000.0,2,1
2258,0,1,1,2,0,61235968,0,5000.0,1,0
2259,1,0,1,0,0,61236027,0,23000.0,1,1
2260,1,0,1,1,1,61236073,0,8000.0,1,0
2261,1,0,1,1,1,61236088,0,8000.0,1,0
2262,1,0,0,0,0,61236188,1,20000.0,1,0
2263,1,0,1,1,1,61236226,0,6000.0,1,0
2264,1,0,0,1,1,61236398,0,20000.0,1,0
2265,1,0,1,2,2,61236556,0,7000.0,1,0
2266,1,0,1,1,1,61236739,0,7500.0,1,0
2267,1,0,0,2,0,61236824,0,50000.0,1,0
2268,1,0,1,0,1,61236972,1,14000.0,1,0
2269,0,1,1,0,0,61237099,0,10000.0,1,0
2270,1,0,0,0,0,61237209,0,20000.0,1,1
2271,1,1,1,2,0,61237351,0,15000.0,1,0
2272,1,0,0,0,0,61237613,0,23000.0,1,0
2273,1,0,1,2,2,61237681,1,10000.0,1,0
2274,1,0,0,1,1,61237896,0,15000.0,1,0
2275,1,0,0,0,0,61238031,1,40000.0,1,0
2276,1,0,1,1,0,61238095,0,10000.0,1,0
2277,1,0,1,0,0,61238197,0,10000.0,1,0
2278,1,0,1,0,0,61238221,0,5000.0,1,0
2279,0,1,1,1,1,61238223,0,7000.0,1,0
2280,1,0,1,0,0,61238373,0,6000.0,1,1
2281,1,0,1,1,0,61238453,0,12000.0,1,0
2282,1,0,1,2,2,61238459,1,5000.0,1,0
2283,1,0,1,1,1,61238488,0,9000.0,1,0
2284,1,0,1,1,0,61238635,1,50000.0,1,0
2285,1,0,0,1,1,61238672,0,28000.0,1,0
2286,1,0,0,1,0,61238917,0,10000.0,1,0
2287,1,0,1,5,4,61238968,0,30000.0,1,0
2288,1,0,1,3,0,61239073,0,9000.0,1,0
2289,1,0,1,2,2,61239122,1,11000.0,1,0
2290,1,0,1,1,1,61239290,0,5000.0,1,0
2291,1,0,0,1,1,61239708,1,10000.0,1,0
2292,1,0,1,1,1,61239760,0,10000.0,1,0
2293,1,0,1,0,0,61239877,0,7500.0,1,0
2294,1,0,0,1,1,61239880,0,35000.0,1,0
2295,1,0,1,1,1,61239910,0,15000.0,1,1
2296,0,1,1,2,0,61239936,0,6500.0,1,0
2297,1,0,0,2,2,61239970,0,20000.0,1,0
2298,1,0,1,0,0,61240105,0,8000.0,1,0
2299,1,0,1,1,1,61240341,0,7000.0,1,0
2300,1,0,1,2,1,61240478,1,7000.0,1,0
2301,0,1,1,2,0,61240588,0,10000.0,1,0
2302,1,0,1,2,1,61241013,0,4300.0,1,0
2303,1,0,1,0,0,61241015,0,14000.0,1,0
2304,1,0,1,1,1,61241111,0,15000.0,1,0
2305,1,0,1,0,0,61241148,1,15000.0,1,0
2306,1,0,1,0,0,61241205,0,12000.0,1,0
2307,1,0,0,0,0,61241280,0,15000.0,1,0
2308,1,0,0,1,0,61241296,0,30000.0,1,0
2309,1,1,1,3,0,61241425,0,14000.0,1,0
2310,1,0,0,3,0,61241430,0,10000.0,1,0
2311,1,0,1,3,0,61241583,0,4000.0,1,0
2312,1,0,0,2,2,61241994,0,25000.0,1,0
2313,1,0,0,1,1,61242271,0,17000.0,1,0
2314,1,0,0,1,0,61242415,0,25000.0,1,0
2315,1,0,0,0,0,61242500,0,18000.0,1,0
2316,1,0,0,1,1,61242572,0,27000.0,1,0
2317,1,0,1,0,0,61242908,0,14000.0,1,1
2318,1,0,0,1,1,61243024,0,7500.0,1,0
2319,1,0,0,1,3,61243125,0,17000.0,1,0
2320,1,0,1,1,1,61243208,0,7000.0,1,0
2321,1,0,0,1,1,61243246,0,15000.0,1,1
2322,1,0,1,2,2,61243297,0,4300.0,1,0
2323,1,0,1,1,1,61243333,0,8000.0,1,0
2324,1,0,1,1,1,61243509,0,11000.0,1,0
2325,1,0,1,0,0,61243510,0,30000.0,1,0
2326,1,0,0,0,0,61243581,0,14000.0,1,0
2327,1,0,0,1,1,61243750,0,12000.0,1,0
2328,1,0,1,1,1,61244088,0,15000.0,1,0
2329,1,1,1,1,0,61244125,0,6000.0,1,0
2330,1,0,1,1,0,61244245,0,20000.0,1,0
2331,1,0,1,0,0,61244303,0,15000.0,1,0
2332,1,0,1,1,1,61244386,0,7000.0,1,0
2333,1,0,1,2,2,61244437,1,8000.0,1,0
2334,1,1,1,0,0,61244479,0,9330.0,1,0
2335,1,0,0,1,1,61244590,0,20000.0,1,0
2336,1,0,1,2,0,61244614,0,5600.0,2,0
2337,1,0,0,1,1,61244731,0,15000.0,1,0
2338,1,0,0,0,0,61244732,0,30000.0,1,1
2339,1,0,0,0,0,61244949,1,10000.0,1,0
2340,1,0,0,1,0,61245059,0,18000.0,1,0
2341,1,0,1,0,0,61245204,0,10000.0,1,0
2342,1,0,1,1,1,61245411,0,15000.0,1,0
2343,1,0,0,0,1,61245431,0,19000.0,1,0
2344,1,0,1,0,0,61245743,0,13000.0,1,0
2345,0,1,0,4,0,61245789,0,5700.0,1,0
2346,1,0,1,0,0,61246017,0,15000.0,1,0
2347,0,1,1,2,0,61246033,0,6000.0,1,0
2348,1,0,1,0,0,61246354,0,5700.0,1,1
2349,0,1,1,0,0,61246463,0,4000.0,1,0
2350,1,0,1,1,1,61246897,0,5600.0,1,0
2351,1,0,0,1,1,61246968,0,27000.0,1,0
2352,0,1,0,1,1,61247053,0,7500.0,1,0
2353,1,0,0,0,0,61247223,0,30000.0,1,0
2354,1,0,1,1,1,61247512,0,8000.0,1,0
2355,1,0,1,1,1,61247546,0,12000.0,1,0
2356,0,1,1,0,0,61247598,0,4000.0,1,1
2357,1,0,1,0,0,61247741,0,30000.0,1,0
2358,1,0,0,0,0,61247988,1,20000.0,1,0
2359,1,0,1,0,0,61248181,0,16000.0,1,0
2360,1,0,1,0,0,61248247,0,34000.0,1,0
2361,1,0,1,2,2,61248280,0,6200.0,1,0
2362,1,0,0,2,2,61248413,0,7500.0,1,0
2363,1,0,0,0,0,61248458,0,15000.0,1,0
2364,1,0,1,0,0,61248476,0,18000.0,1,0
2365,1,0,0,1,1,61248479,0,20000.0,1,0
2366,1,1,1,1,0,61248622,0,7500.0,1,0
2367,1,1,1,1,0,61248764,0,11000.0,1,0
2368,1,0,0,0,0,61248860,1,11000.0,1,0
2369,1,0,1,1,1,61248877,0,15000.0,1,0
2370,0,1,1,3,0,61248913,0,6000.0,1,1
2371,1,0,1,2,0,61249101,0,14000.0,1,0
2372,1,0,1,1,0,61249146,0,23000.0,1,1
2373,1,0,1,1,1,61249333,0,10000.0,1,0
2374,1,0,1,2,2,61249399,0,20000.0,1,0
2375,1,0,0,1,1,61249479,0,20000.0,1,0
2376,1,0,1,1,1,61249708,0,12000.0,1,1
2377,1,0,1,3,3,61249711,1,30000.0,1,0
2378,1,1,1,1,0,61249716,0,9000.0,1,0
2379,0,1,1,0,0,61249850,0,6000.0,1,0
2380,0,1,1,0,0,61249853,0,5000.0,1,1
2381,1,0,1,3,0,61250109,0,20000.0,1,0
2382,1,0,0,0,0,61250114,0,10000.0,1,0
2383,1,0,0,2,0,61250147,0,40000.0,1,1
2384,1,0,0,1,0,61250204,0,16000.0,1,0
2385,1,0,1,6,0,61250208,0,12000.0,1,1
2386,1,0,1,1,1,61250269,0,30000.0,1,1
2387,1,0,0,0,0,61250414,1,40000.0,1,0
2388,1,0,1,1,0,61250452,0,8000.0,1,1
2389,1,0,0,0,0,61250553,0,10000.0,1,1
2390,1,0,1,0,1,61250581,0,8000.0,1,1
2391,1,0,0,1,0,61250834,0,15000.0,1,0
2392,1,0,1,0,0,61250853,0,20000.0,1,0
2393,1,0,0,0,0,61251079,0,10000.0,1,0
2394,1,0,1,1,1,61251391,0,20000.0,1,0
2395,1,0,1,1,1,61251500,0,6700.0,1,0
2396,1,0,1,2,1,61251579,0,8000.0,1,0
2397,1,0,0,0,0,61251594,0,10000.0,1,0
2398,1,0,1,1,1,61251667,0,20000.0,1,0
2399,1,0,1,2,2,61251708,0,10000.0,1,0
2400,1,0,0,1,1,61251709,0,9000.0,1,0
2401,1,0,0,2,0,61251722,0,15000.0,1,0
2402,1,0,1,1,1,61252073,0,6000.0,1,1
2403,1,0,0,1,1,61252134,0,10000.0,1,0
2404,1,0,1,0,0,61252167,1,4500.0,1,0
2405,1,0,1,2,0,61252377,0,4300.0,1,0
2406,1,0,0,0,0,61252399,0,13000.0,1,0
2407,1,0,0,1,1,61252461,0,14000.0,1,0
2408,0,1,1,0,0,61252629,0,5000.0,1,0
2409,1,0,1,2,1,61253040,0,20000.0,1,0
2410,1,0,1,0,0,61253148,1,7000.0,1,1
2411,1,0,1,2,2,61253157,0,10500.0,1,0
2412,1,0,0,1,1,61253219,0,25000.0,1,0
2413,1,0,0,2,0,61253616,0,30000.0,1,0
2414,1,0,0,1,1,61253819,0,22000.0,1,0
2415,1,0,0,1,1,61253970,0,27000.0,1,0
2416,1,0,1,1,0,61253976,0,11000.0,1,0
2417,1,0,0,0,0,61253977,1,10000.0,1,0
2418,1,0,1,1,1,61254195,1,19000.0,1,0
2419,1,0,1,1,1,61254376,0,7000.0,1,0
2420,1,0,0,3,1,61254470,0,7000.0,1,0
2421,1,0,1,0,0,61254971,0,9000.0,1,0
2422,1,0,1,0,0,61255027,0,5000.0,2,2
2423,1,0,0,3,3,61255032,0,10200.0,1,0
2424,1,0,0,1,2,61255052,0,15000.0,1,0
2425,1,0,1,0,0,61255113,0,8000.0,1,0
2426,1,0,1,1,1,61255245,0,20000.0,2,0
2427,1,0,1,2,1,61255257,0,16000.0,1,0
2428,1,0,0,0,0,61255267,0,9000.0,1,0
2429,1,0,0,0,0,61255353,0,9000.0,1,0
2430,1,0,0,0,0,61255492,0,10000.0,1,0
2431,1,0,1,0,0,61255632,0,17000.0,1,0
2432,1,0,1,1,1,61255830,0,11600.0,1,1
2433,1,1,1,2,0,61256124,0,10000.0,1,0
2434,1,0,1,2,1,61256341,1,9500.0,1,0
2435,1,0,0,2,2,61256344,0,9500.0,1,0
2436,1,0,1,0,0,61256444,0,12000.0,1,0
2437,0,1,1,1,0,61256447,0,3000.0,1,1
2438,1,0,1,1,1,61256484,0,15000.0,1,1
2439,1,0,1,1,1,61256521,0,25000.0,1,0
2440,1,0,1,3,0,61256583,0,7000.0,1,0
2441,1,0,1,0,0,61256702,0,25000.0,1,1
2442,1,0,1,2,2,61256831,0,11500.0,1,0
2443,1,0,0,1,1,61256881,0,12000.0,1,1
2444,0,1,0,0,0,61257026,0,9000.0,1,0
2445,1,0,1,2,2,61257075,0,12000.0,1,0
2446,1,0,0,2,2,61257077,0,6000.0,1,0
2447,1,0,1,2,2,61257180,0,5000.0,1,1
2448,1,0,1,2,0,61257332,1,6500.0,1,0
2449,1,0,0,0,0,61257343,1,35000.0,1,1
2450,1,0,1,0,0,61257411,0,17000.0,1,0
2451,1,0,0,1,1,61257840,0,40000.0,1,0
2452,0,1,0,5,0,61257884,0,3700.0,1,0
2453,1,0,1,2,0,61257918,0,10000.0,1,0
2454,1,0,0,0,0,61257920,0,14000.0,1,1
2455,1,0,1,2,2,61257959,0,5500.0,1,0
2456,1,0,1,3,3,61257974,0,9000.0,1,0
2457,1,0,1,1,1,61258290,1,17000.0,1,0
2458,1,0,0,0,0,61258295,1,17000.0,1,0
2459,1,0,1,1,1,61258660,0,10000.0,1,0
2460,1,0,0,0,0,61258781,0,10000.0,1,0
2461,1,0,0,0,0,61258788,1,11000.0,1,1
2462,1,0,1,3,3,61259233,0,15000.0,1,0
2463,1,0,1,2,2,61288100,0,15000.0,1,0
2464,1,0,0,1,1,61288428,0,8000.0,1,0
2465,1,0,1,2,0,61288449,0,13000.0,1,1
2466,1,0,0,0,0,61288511,0,14000.0,1,1
2467,1,0,0,2,2,61288518,0,15000.0,1,0
2468,1,0,1,2,2,61288539,0,20000.0,1,0
2469,0,1,0,3,0,61288783,0,4500.0,1,0
2470,1,0,1,1,1,61288868,1,10000.0,1,1
2471,1,0,0,1,0,61288942,0,14000.0,1,0
2472,1,0,1,0,0,61289015,0,13000.0,1,0
2473,1,0,0,1,1,61289017,0,15000.0,1,0
2474,1,0,0,0,0,61289042,0,6000.0,1,0
2475,1,0,1,2,2,61289271,0,7000.0,1,1
2476,1,0,1,0,0,61289321,1,30000.0,1,1
2477,1,0,0,1,0,61289484,0,25000.0,1,1
2478,1,1,1,0,0,61289791,0,13000.0,1,0
2479,1,0,0,0,0,61289852,0,6000.0,1,0
2480,1,0,0,0,0,61289953,0,17500.0,1,0
2481,1,0,1,2,0,61289957,0,10000.0,1,0
2482,1,0,1,2,2,61290073,0,12000.0,1,0
2483,1,0,1,0,0,61290106,0,8000.0,1,0
2484,1,0,1,1,1,61290175,0,18000.0,1,1
2485,1,0,1,1,1,61290278,0,15000.0,1,0
2486,1,0,1,1,1,61290365,0,7000.0,1,0
2487,1,0,1,2,2,61290481,0,8000.0,1,0
2488,1,0,0,2,1,61290709,0,12000.0,1,0
2489,1,0,0,0,0,61290817,0,9000.0,1,1
2490,1,1,1,2,0,61290837,0,12000.0,1,1
2491,1,0,0,1,2,61290849,0,17000.0,1,0
2492,1,0,1,1,0,61290871,0,10000.0,1,0
2493,1,1,1,3,0,61290947,0,8800.0,1,0
2494,1,0,0,1,1,61290951,1,12000.0,1,0
2495,1,0,0,0,0,61291160,0,10000.0,1,0
2496,1,0,0,1,0,61291167,0,25000.0,1,1
2497,0,1,1,3,0,61291198,0,6500.0,1,1
2498,1,0,1,0,0,61291354,0,16000.0,1,0
2499,1,0,1,1,0,61291770,0,7000.0,1,0
2500,1,0,0,0,0,61291798,0,23000.0,1,0
2501,1,0,1,2,1,61291830,0,7000.0,1,0
2502,1,0,0,0,0,61291900,0,16000.0,1,0
2503,1,0,1,2,0,61292068,0,10000.0,1,0
2504,1,0,0,2,2,61292314,0,12000.0,1,0
2505,1,0,0,0,0,61292404,0,10000.0,1,0
2506,1,0,0,2,1,61292434,0,17000.0,1,1
2507,1,0,1,1,0,61292539,1,40000.0,1,0
2508,1,0,1,0,0,61293005,0,8000.0,2,1
2509,1,0,1,3,0,61293094,1,10000.0,1,0
2510,1,0,1,1,0,61293307,0,13000.0,1,0
2511,1,0,0,1,1,61293598,0,43000.0,1,0
2512,1,0,0,3,0,61293603,0,20000.0,1,0
2513,1,0,1,1,0,61293825,0,15000.0,1,1
2514,1,0,1,2,0,61293834,0,20000.0,1,0
2515,1,0,1,2,2,61294211,0,15000.0,1,0
2516,1,0,1,2,0,61294322,1,14500.0,1,0
2517,1,0,0,0,0,61294452,0,6000.0,1,0
2518,1,0,1,2,2,61294521,0,5000.0,1,0
2519,1,0,0,1,2,61294553,0,15000.0,1,1
2520,1,0,1,0,0,61294713,0,9000.0,1,0
2521,1,0,0,0,0,61295019,0,20000.0,1,1
2522,0,1,1,1,0,61295198,0,5000.0,1,0
2523,1,0,1,2,0,61295299,0,10000.0,1,0
2524,0,1,1,0,0,61296016,0,6000.0,1,1
2525,1,0,1,2,0,61296170,0,16000.0,1,0
2526,1,0,1,0,0,61296237,1,25000.0,1,0
2527,0,1,1,2,0,61296349,0,4500.0,1,0
2528,1,0,0,1,1,61296542,1,20000.0,1,0
2529,1,0,0,2,2,61296594,0,10000.0,1,1
2530,1,0,0,1,1,61296651,0,13000.0,1,0
2531,1,0,1,1,1,61296760,0,10000.0,1,0
2532,1,0,1,2,0,61296984,0,20000.0,1,0
2533,1,0,0,2,2,61297128,0,8000.0,1,0
2534,0,1,1,2,0,61297165,0,4500.0,1,0
2535,1,0,1,2,0,61297230,1,4000.0,1,0
2536,1,0,1,0,0,61297528,1,25000.0,1,1
2537,1,0,0,2,2,61297571,0,10000.0,1,0
2538,1,0,0,0,0,61297665,0,20000.0,1,0
2539,1,0,1,1,0,61297769,0,21000.0,1,0
2540,1,1,0,2,2,61297971,1,13000.0,1,0
2541,1,0,0,0,0,61297979,0,8000.0,1,1
2542,1,0,0,2,2,61298098,1,22000.0,1,0
2543,1,0,1,4,0,61298430,0,4800.0,2,1
2544,1,0,1,0,0,61298457,0,10000.0,1,0
2545,1,0,1,2,0,61298783,0,12000.0,1,0
2546,1,0,0,4,1,61298854,0,12000.0,1,1
2547,1,0,1,0,0,61299087,0,7000.0,1,1
2548,1,0,1,2,0,61299415,0,7000.0,1,0
2549,1,1,0,2,0,61299554,1,15000.0,1,0
2550,1,0,1,0,0,61299637,0,30000.0,1,0
2551,1,0,1,1,0,61299664,0,11500.0,1,1
2552,0,1,1,1,0,61299778,0,4600.0,1,0
2553,1,0,0,1,1,61299977,0,5000.0,1,0
2554,1,0,0,0,0,61299992,0,25000.0,1,0
2555,1,0,1,3,0,61300069,0,12000.0,1,0
2556,0,1,1,0,0,61300092,0,12000.0,1,0
2557,1,0,1,1,0,61300891,0,9500.0,1,0
2558,1,0,0,2,2,61300933,0,40000.0,1,0
2559,1,0,0,2,0,61300936,0,20000.0,1,0
2560,1,0,1,1,1,61300940,0,19000.0,1,0
2561,1,0,1,2,0,61301155,1,25000.0,1,1
2562,1,0,0,1,1,61301529,1,18000.0,1,0
2563,1,1,1,0,0,61301707,0,15000.0,1,0
2564,0,1,1,1,0,61301927,0,6900.0,1,0
2565,0,1,1,0,0,61302184,0,5582.0,1,0
2566,1,0,1,0,0,61302471,0,9000.0,1,1
2567,0,1,1,1,0,61302580,0,6600.0,1,1
2568,1,0,1,0,0,61302728,0,9000.0,1,0
2569,1,0,0,1,1,61302898,0,15000.0,1,0
2570,1,0,0,0,0,61302901,0,10000.0,1,0
2571,1,0,1,0,0,61303188,0,5000.0,1,0
2572,0,1,1,0,0,61303391,0,7000.0,1,0
2573,1,0,1,2,2,61303650,0,40000.0,1,0
2574,1,1,1,0,0,61303970,0,13000.0,1,0
2575,1,0,0,0,0,61304083,0,20000.0,1,0
2576,1,0,1,0,0,61304411,0,20000.0,1,1
2577,1,0,0,1,1,61304588,0,10000.0,1,0
2578,1,0,1,2,2,61304800,0,7500.0,1,0
2579,1,0,0,2,2,61304861,0,8000.0,1,0
2580,1,0,0,0,0,61304939,0,20000.0,1,0
2581,0,1,0,0,0,61305208,0,3500.0,1,0
2582,1,1,1,2,0,61305383,0,15600.0,1,0
2583,1,0,1,2,0,61305504,1,6500.0,1,0
2584,1,0,1,1,1,61305566,0,21000.0,1,0
2585,1,0,0,0,0,61305615,0,20000.0,1,1
2586,1,0,0,1,1,61305619,1,40000.0,1,0
2587,1,0,0,1,2,61305665,0,22000.0,1,0
2588,0,1,0,2,0,61305672,0,12000.0,1,0
2589,1,0,1,5,5,61305966,0,6000.0,1,0
2590,1,0,1,1,1,61306011,1,22000.0,2,0
2591,0,1,1,2,0,61306068,0,8000.0,1,0
2592,1,0,0,0,0,61306150,0,7800.0,1,0
2593,1,0,0,0,0,61306173,1,20000.0,1,0
2594,1,0,1,1,0,61306287,0,12000.0,1,0
2595,0,1,1,0,0,61306349,0,4900.0,1,1
2596,1,0,0,2,2,61306799,0,6500.0,1,0
2597,1,0,0,2,2,61306894,0,20000.0,1,0
2598,1,0,0,0,0,61307120,0,9000.0,1,0
2599,1,0,1,0,2,61307294,1,16000.0,1,0
2600,1,0,1,0,0,61307446,0,6500.0,1,1
2601,1,0,0,0,0,61307482,0,50000.0,1,0
2602,1,0,0,2,2,61307497,0,17000.0,1,1
2603,0,1,1,0,0,61307577,0,8000.0,1,1
2604,1,0,1,0,0,61307766,0,11000.0,1,0
2605,1,0,0,1,1,61307912,0,11700.0,1,0
2606,1,0,0,0,0,61308251,0,12000.0,2,0
2607,1,0,1,1,1,61308288,0,12000.0,1,1
2608,1,0,0,0,0,61308405,0,15000.0,1,1
2609,0,1,0,3,0,61308459,0,10000.0,1,0
2610,1,0,0,0,0,61308575,0,31000.0,1,0
2611,1,0,1,2,1,61308826,0,30000.0,1,0
2612,0,1,1,1,0,61309361,0,7500.0,1,1
2613,1,0,0,2,0,61309398,0,7000.0,1,1
2614,1,0,1,2,2,61309454,0,8000.0,1,0
2615,1,0,0,1,1,61309526,0,30000.0,1,0
2616,1,0,1,1,1,61309700,0,4000.0,1,0
2617,0,1,0,1,0,61309788,0,3700.0,1,0
2618,1,1,1,0,0,61309865,0,19000.0,1,0
2619,1,0,0,1,1,61309987,0,18000.0,1,1
2620,1,1,1,2,0,61309991,1,28000.0,1,0
2621,1,0,0,0,0,61310147,0,12000.0,1,0
2622,1,0,1,1,1,61310264,0,25000.0,1,0
2623,1,0,1,1,1,61310293,0,21000.0,1,1
2624,1,0,0,1,2,61310369,0,18000.0,1,1
2625,1,0,1,1,1,61310421,1,14000.0,1,0
2626,0,1,1,0,0,61310521,0,7500.0,1,0
2627,0,1,1,1,0,61310688,0,6000.0,1,0
2628,1,1,1,1,0,61310921,0,28000.0,1,0
2629,1,0,0,2,2,61310956,0,15000.0,1,0
2630,1,0,0,0,0,61311296,0,7000.0,1,0
2631,1,1,1,3,0,61311595,0,12000.0,1,1
2632,1,0,1,2,1,61311674,0,8000.0,1,0
2633,1,0,1,2,2,61311725,0,7500.0,1,0
2634,1,0,1,2,0,61311803,0,12000.0,1,0
2635,1,0,1,2,0,61311984,1,7000.0,1,0
2636,1,0,1,0,0,61312049,0,15000.0,1,0
2637,1,0,0,0,1,61312111,0,12000.0,2,1
2638,1,0,1,2,2,61312187,0,11000.0,1,0
2639,0,1,1,0,0,61312543,0,7000.0,1,0
2640,0,1,1,3,2,61312834,0,44000.0,2,1
2641,1,0,1,3,0,61313009,0,15000.0,1,0
2642,1,0,1,2,2,61313173,0,5000.0,1,0
2643,1,0,0,2,0,61313873,0,8000.0,1,0
2644,0,1,0,0,0,61314055,0,30000.0,1,0
2645,1,0,0,1,2,61314264,0,150000.0,1,1
2646,1,1,0,2,0,61314321,0,12000.0,1,0
2647,1,0,1,0,0,61314445,0,10000.0,1,0
2648,1,0,0,0,0,61314647,1,9000.0,1,0
2649,1,0,1,1,0,61314692,0,10000.0,1,0
2650,0,1,0,2,0,61314899,0,5000.0,1,0
2651,1,0,1,1,1,61315105,0,14000.0,1,0
2652,1,0,1,1,1,61315156,0,25000.0,1,1
2653,1,0,1,0,0,61315228,0,13000.0,1,0
2654,1,0,0,1,1,61315277,1,15000.0,1,1
2655,1,0,0,2,2,61315360,0,6000.0,1,0
2656,0,1,1,1,1,61315483,0,8000.0,1,0
2657,1,0,0,0,0,61315545,0,9000.0,1,0
2658,1,1,1,2,1,61315548,0,12000.0,1,0
2659,1,0,1,2,2,61315703,0,20000.0,1,1
2660,1,0,1,0,0,61316205,0,12000.0,1,0
2661,1,0,1,1,1,61316331,0,15000.0,1,0
