,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,TARGET,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
8819,1,0,0,3,3,0,18000.0,1,1
8821,0,1,1,5,0,0,4500.0,3,2
8823,0,1,0,2,0,0,20000.0,2,2
8828,1,0,0,1,1,0,26000.0,1,1
8829,1,1,1,2,0,0,13000.0,2,2
8830,1,0,0,1,0,0,26000.0,1,1
8833,0,1,1,3,0,0,7000.0,2,1
8834,1,0,0,2,0,0,10000.0,2,1
8835,0,1,1,0,0,0,6000.0,2,2
8836,1,0,1,1,0,0,13000.0,3,2
8837,1,1,1,2,0,0,7000.0,1,1
8839,1,0,0,0,1,0,18600.0,2,2
8840,1,1,1,2,0,0,32640.0,2,2
8848,1,0,1,1,1,0,17000.0,2,2
8849,1,0,1,1,1,0,10000.0,4,3
8854,0,1,1,2,0,0,5500.0,2,2
8855,0,1,0,0,0,0,28000.0,1,1
8858,1,1,0,1,0,0,15000.0,1,1
8863,1,0,0,1,1,0,16000.0,2,1
8864,1,1,0,2,2,0,35000.0,2,1
8869,0,1,1,2,0,0,8000.0,2,2
8871,1,0,1,1,1,1,6000.0,2,2
8873,1,0,1,0,0,0,30000.0,2,2
8876,1,0,1,3,3,0,13000.0,1,1
8877,0,1,0,0,0,0,15000.0,2,1
8879,1,0,1,1,1,0,45000.0,1,1
8883,0,1,0,0,0,0,16000.0,1,1
8884,1,0,0,3,3,0,8000.0,1,1
8886,0,1,0,0,0,1,35000.0,1,1
8887,1,0,1,0,0,0,15000.0,3,2
8889,1,0,1,2,2,1,17000.0,2,2
8891,1,0,0,1,0,0,16500.0,1,1
8896,0,1,1,1,1,0,5000.0,2,2
8900,1,1,0,0,0,0,14500.0,2,1
8903,1,0,0,0,0,1,15000.0,3,3
8907,1,0,1,2,2,0,9700.0,1,1
8910,0,1,1,2,0,0,15000.0,1,1
8915,0,1,1,0,0,0,7000.0,2,2
8918,1,0,1,0,0,0,8000.0,3,2
8922,1,0,1,2,2,0,20000.0,3,1
8923,1,0,1,0,0,0,25000.0,2,2
8925,1,1,1,0,0,0,23000.0,3,2
8930,1,0,1,0,1,0,17000.0,1,1
8935,1,0,1,0,0,0,4900.0,1,1
8943,1,0,1,0,0,0,14000.0,3,3
8948,1,0,1,1,1,1,9000.0,1,1
8949,1,0,1,1,0,0,13500.0,1,1
8956,0,1,0,0,0,0,8500.0,1,1
8972,1,0,1,0,0,0,7000.0,2,2
8981,1,0,1,0,0,0,4300.0,1,1
8982,1,0,1,0,0,0,9000.0,2,2
8988,1,0,1,1,0,0,4800.0,1,1
8989,1,0,1,0,0,1,6000.0,2,2
8996,1,0,1,0,0,0,17000.0,2,2
9015,1,0,1,0,0,0,12000.0,3,3
9017,1,0,1,0,0,0,13000.0,3,3
9036,1,0,0,1,3,0,19000.0,1,1
9037,1,0,1,0,2,0,12000.0,1,1
9045,1,0,1,1,1,0,3000.0,1,1
9048,1,0,0,2,2,0,12000.0,2,2
9051,1,0,1,1,1,1,4500.0,1,1
9064,1,0,1,2,2,1,8000.0,1,1
9067,0,1,1,0,0,0,3200.0,1,1
9076,1,0,1,0,0,1,8500.0,1,1
9078,1,0,1,0,0,1,8000.0,1,1
9080,1,0,1,0,1,0,8000.0,2,2
9087,0,1,1,1,1,0,8400.0,1,1
9088,1,0,1,1,1,0,8500.0,1,1
9091,0,1,1,0,0,0,1950.0,1,1
9095,1,0,0,2,0,0,10500.0,1,1
9107,1,0,1,2,2,0,4500.0,2,1
9115,1,0,1,0,0,1,9000.0,1,1
9116,1,0,1,3,1,0,14000.0,1,1
9122,1,0,1,0,0,0,7200.0,1,1
9131,1,0,1,0,0,1,40000.0,1,1
9145,1,0,1,1,1,0,8000.0,3,2
9147,1,0,1,1,1,0,5600.0,1,1
9150,1,0,1,1,0,0,10000.0,3,3
9151,0,1,0,0,0,0,9000.0,1,1
9154,1,0,1,2,2,0,5000.0,2,2
9159,1,0,1,0,0,0,24000.0,1,1
9161,1,1,1,0,0,0,17000.0,1,1
9189,1,0,1,1,0,0,15000.0,2,2
9191,1,0,1,0,0,0,5200.0,2,2
9196,0,1,1,2,0,0,20000.0,1,1
9199,1,0,1,1,1,0,12600.0,1,1
9203,1,0,1,1,1,1,13000.0,1,1
9205,1,0,1,0,0,0,9800.0,2,1
9208,0,1,1,2,0,0,8200.0,2,2
9220,1,0,0,0,0,0,12000.0,3,3
9226,1,0,1,0,0,0,4000.0,1,1
9228,1,0,1,1,1,0,28000.0,1,1
9235,1,0,1,1,1,0,8500.0,2,1
9245,1,0,1,1,1,0,11500.0,1,1
9247,0,1,1,0,0,1,10000.0,1,1
9256,1,0,1,1,1,0,12000.0,5,5
9263,1,1,1,1,1,0,10000.0,2,2
9278,1,0,1,0,0,0,100000.0,1,1
9282,1,0,1,1,1,0,6000.0,2,2
9296,1,0,1,0,0,0,7500.0,2,2
9302,0,1,0,1,1,0,5000.0,1,1
9306,1,0,1,0,0,0,4400.0,2,2
9321,1,0,1,1,1,0,15000.0,3,3
9322,1,1,1,3,0,0,12000.0,2,2
9344,1,0,1,0,0,0,11000.0,2,2
9353,1,0,1,1,1,1,4900.0,1,1
9360,1,0,0,1,1,1,30000.0,3,2
9362,1,0,1,0,0,1,14000.0,2,2
9368,1,0,1,3,0,1,13000.0,1,0
9373,1,1,0,1,0,0,12000.0,1,0
9376,1,0,1,2,2,1,6000.0,1,0
9384,1,0,1,0,0,0,16700.0,1,0
9394,1,0,1,2,2,0,38000.0,1,0
9398,0,1,1,1,1,0,12000.0,1,0
9411,1,0,1,1,1,0,4300.0,1,0
9414,0,1,1,0,0,1,8000.0,1,0
9429,1,0,1,3,2,0,7000.0,1,0
9430,1,1,1,1,0,0,8500.0,1,0
9445,0,1,0,1,0,0,8000.0,1,0
9448,1,1,1,1,0,0,14500.0,1,0
9452,1,0,0,2,2,1,5000.0,1,0
9453,1,0,1,1,0,1,9000.0,1,0
9460,0,1,0,1,0,0,9200.0,1,0
9463,1,0,0,1,1,1,8500.0,1,0
9482,1,0,1,1,1,1,4500.0,1,0
9490,1,0,1,1,1,0,60000.0,1,0
9496,1,0,0,0,0,1,9700.0,1,0
9498,1,0,1,3,0,0,11000.0,1,0
9515,1,0,1,0,0,1,9000.0,1,0
9518,1,0,1,1,1,1,4600.0,1,0
9522,1,0,1,0,0,0,7100.0,1,0
9534,1,0,0,1,1,0,6000.0,2,2
9535,1,0,1,2,2,0,14000.0,2,2
9538,1,0,1,2,2,0,8000.0,4,4
9539,1,0,1,3,0,0,8500.0,2,2
9540,1,1,1,0,0,0,14000.0,3,3
9541,1,0,1,1,0,0,8000.0,2,2
9543,1,0,1,3,3,0,10000.0,4,4
9544,1,0,0,0,0,0,8500.0,2,2
9545,1,0,1,5,0,0,9000.0,2,2
9546,0,1,0,1,1,0,6000.0,3,3
9547,1,0,0,0,0,0,30000.0,3,3
9548,1,0,1,1,1,0,7000.0,3,3
9549,1,1,0,3,1,0,18000.0,5,5
9550,1,0,1,0,0,0,8500.0,4,4
9551,0,1,1,1,1,0,4000.0,2,2
9552,1,0,1,1,1,0,7500.0,2,2
9555,1,0,0,0,0,0,22000.0,3,3
9558,1,0,0,2,2,0,18000.0,2,2
9559,0,1,1,0,0,0,5000.0,2,2
9562,1,0,1,2,2,0,12500.0,3,3
9569,0,1,0,0,0,0,4515.0,2,2
9572,1,0,1,1,1,0,20000.0,3,3
9575,1,0,1,2,0,0,13000.0,2,2
9576,1,0,1,0,0,1,8000.0,3,3
9578,1,0,1,2,0,0,10000.0,3,3
9579,1,1,1,0,0,0,8000.0,3,3
9580,1,0,0,0,0,0,10000.0,2,2
9581,1,0,0,2,0,0,25000.0,2,2
9583,1,0,0,0,0,0,10000.0,3,3
9585,1,0,1,2,1,0,11000.0,2,2
9588,1,0,1,1,1,0,9500.0,2,2
9589,1,0,0,2,2,0,17000.0,3,3
9591,0,1,1,0,0,0,9000.0,2,2
9593,1,0,0,2,3,0,30000.0,2,2
9594,1,0,1,2,1,0,5000.0,2,2
9595,1,0,0,0,0,0,10500.0,6,6
9596,1,0,1,2,0,0,8500.0,2,2
9599,1,0,1,0,0,0,5800.0,3,3
9600,1,0,1,1,0,0,12000.0,3,3
9601,1,0,0,2,2,0,9300.0,2,2
9602,1,0,1,2,2,0,7000.0,3,3
9604,1,0,1,2,2,0,8000.0,2,2
9606,1,0,0,2,2,0,27000.0,2,2
9607,1,0,1,0,0,0,6500.0,2,2
9610,1,0,1,1,1,1,10000.0,2,2
9611,1,0,0,1,1,0,10000.0,3,3
9612,1,0,1,2,1,1,15000.0,2,2
9613,1,0,1,2,0,0,7000.0,3,3
9614,1,0,0,1,1,0,23000.0,2,2
9616,1,0,0,0,0,0,7500.0,2,2
9618,1,0,1,3,2,0,7000.0,2,2
9619,1,0,1,2,2,0,15000.0,3,3
9621,1,0,1,1,1,0,4000.0,2,2
9622,1,0,1,2,2,0,9000.0,3,3
9625,1,0,1,2,2,0,5000.0,3,3
9626,1,0,0,1,1,0,10300.0,2,2
9627,1,0,1,2,2,0,10000.0,5,5
9628,1,0,0,0,0,0,15000.0,3,3
9629,1,0,0,0,0,0,6500.0,3,3
9631,1,0,1,2,1,0,6000.0,2,2
9633,1,0,1,2,2,0,18000.0,3,3
9638,1,0,1,2,0,0,8000.0,3,3
9639,1,0,0,3,2,1,18000.0,3,3
9642,1,0,0,3,3,1,10000.0,2,2
9643,0,1,1,2,0,0,4500.0,2,2
9644,1,0,1,1,0,0,13000.0,2,2
9645,0,1,1,0,0,0,12000.0,2,2
9646,1,0,1,3,3,0,15000.0,6,5
9648,1,0,1,2,1,0,13000.0,4,4
9649,1,0,1,1,1,0,15000.0,4,4
9650,1,0,1,1,1,0,6000.0,3,3
9655,1,0,1,2,1,0,6000.0,3,2
9656,1,0,0,1,1,0,15000.0,3,3
9658,0,1,1,1,0,0,5300.0,2,2
9659,1,0,0,0,0,0,12000.0,2,2
9660,1,0,0,1,1,0,11000.0,2,2
9664,1,0,0,0,0,0,6000.0,3,3
9665,1,0,0,1,1,0,16000.0,4,4
9670,1,0,0,0,0,0,5500.0,3,2
9673,1,0,1,0,1,0,20000.0,5,5
9678,1,0,1,1,0,0,12000.0,4,4
9680,0,1,1,1,0,0,6000.0,2,2
9685,1,0,1,2,1,0,24000.0,3,3
9688,1,1,1,5,0,0,5000.0,2,2
9689,1,1,1,2,0,0,12000.0,2,2
9691,1,0,1,0,0,0,13000.0,2,2
9694,1,0,1,1,1,1,16000.0,1,1
9701,1,0,0,1,0,0,10000.0,2,2
9703,1,0,0,2,2,0,23000.0,3,3
9705,1,0,1,1,0,0,9000.0,2,2
9708,1,1,1,0,0,0,25000.0,4,3
9710,1,0,1,1,1,0,4300.0,2,2
9712,1,0,1,0,0,1,22000.0,1,1
9713,1,0,0,2,2,0,8000.0,3,3
9716,1,0,0,2,2,0,25000.0,11,11
9717,1,0,0,2,2,1,16000.0,2,2
9718,1,0,1,2,1,0,4000.0,3,3
9720,1,0,1,3,2,1,10000.0,4,4
9722,1,0,0,1,0,0,7000.0,2,2
9723,1,0,0,1,1,1,23000.0,5,5
9724,1,0,1,2,1,0,9000.0,3,3
9726,1,0,1,0,0,0,7200.0,3,3
9729,1,0,1,1,1,1,10000.0,4,4
9732,1,0,1,1,1,0,5300.0,3,3
9733,1,0,0,0,0,0,27000.0,2,2
9734,1,0,0,1,1,0,9000.0,2,2
9736,1,0,0,1,1,0,8000.0,2,2
9737,1,0,1,2,2,0,6400.0,2,2
9740,1,0,1,2,1,0,20000.0,4,4
9741,0,1,1,2,0,0,6000.0,3,3
9742,1,0,1,2,1,1,6000.0,1,1
9746,1,0,1,1,1,0,10300.0,2,2
9749,1,0,1,1,1,0,9000.0,3,3
9750,1,0,1,2,0,0,14000.0,2,2
9752,1,0,1,1,1,0,9000.0,2,2
9753,1,0,1,1,1,1,17000.0,4,4
9754,1,0,1,2,0,0,10000.0,4,4
9756,0,1,0,4,0,0,6000.0,2,2
9757,1,0,1,0,0,0,17000.0,6,6
9759,1,1,1,0,0,0,13000.0,2,2
9760,1,0,1,1,1,1,12000.0,3,3
9761,1,0,1,1,1,0,7800.0,2,2
9762,1,0,1,1,1,1,15500.0,4,4
9763,1,0,1,2,2,0,10000.0,3,3
9764,1,0,1,2,2,0,9000.0,4,4
9765,1,0,1,1,1,0,11000.0,3,3
9766,1,0,0,0,0,0,15000.0,4,4
9767,1,1,1,0,0,0,5000.0,3,3
9769,1,0,1,2,2,0,9000.0,2,2
9770,1,0,0,2,1,0,7000.0,2,2
9774,1,1,1,1,0,0,15500.0,3,3
9775,1,0,1,2,0,0,12000.0,3,3
9776,1,0,0,2,2,0,34000.0,3,3
9780,1,0,1,1,1,0,6500.0,2,2
9781,1,0,0,1,1,0,14000.0,2,2
9782,0,1,1,2,0,0,3000.0,2,2
9783,1,0,1,2,0,0,6500.0,2,2
9784,1,0,0,1,0,0,25000.0,2,2
9788,1,1,1,2,0,1,12000.0,2,2
9791,1,0,1,2,0,0,5000.0,2,2
9792,1,1,1,0,0,0,17000.0,2,2
9793,1,0,1,3,0,0,5000.0,2,2
9794,1,1,1,0,0,0,13000.0,3,3
9795,1,0,0,2,2,0,20000.0,2,2
9797,1,0,0,3,3,0,8000.0,2,2
9799,1,0,1,1,1,0,12000.0,3,3
9800,1,0,1,3,1,0,15000.0,2,2
9802,1,0,1,1,1,0,20000.0,2,2
9804,1,1,1,0,0,0,16000.0,4,4
9805,0,1,0,2,0,0,8000.0,1,1
9806,1,0,0,1,1,0,18000.0,4,4
9808,0,1,1,2,0,0,7900.0,2,2
9809,1,0,1,3,1,0,10000.0,2,2
9813,1,0,0,0,0,0,22000.0,4,4
9815,1,0,0,1,0,0,12000.0,2,2
9818,1,1,1,2,0,0,16000.0,3,3
9820,1,1,1,1,0,0,11000.0,3,3
9821,1,0,1,1,1,0,4500.0,3,3
9823,1,0,1,2,2,0,5900.0,3,3
9825,1,0,0,2,2,0,5500.0,2,2
9826,1,0,0,1,1,0,18000.0,2,2
9827,1,0,0,0,0,0,7000.0,2,2
9829,0,1,1,0,0,0,4600.0,2,2
9830,1,0,1,0,0,0,15000.0,3,3
9832,1,0,0,3,3,0,10000.0,2,2
9834,1,1,1,2,0,0,18000.0,4,4
9836,1,0,1,1,1,0,7200.0,5,5
9838,1,0,1,3,0,0,16000.0,4,4
9839,1,0,0,0,0,0,17000.0,4,4
9842,1,0,1,2,2,0,2000.0,2,2
9843,1,0,1,2,1,0,8500.0,2,2
9845,1,0,1,1,0,0,10500.0,1,1
9847,0,1,1,2,0,0,7700.0,4,4
9848,1,0,1,1,0,0,7000.0,3,3
9851,1,0,0,2,2,0,12500.0,3,3
9852,1,1,1,3,3,0,8000.0,2,2
9853,1,0,1,2,1,0,15000.0,2,2
9854,1,0,1,2,0,0,17000.0,3,3
9855,1,1,1,0,0,0,19000.0,2,2
9859,1,0,0,2,2,0,5000.0,7,7
9860,0,1,1,0,0,0,6800.0,2,2
9862,1,0,0,1,1,0,15000.0,7,7
9863,1,0,1,0,0,0,5500.0,2,2
9866,1,0,0,0,0,0,13500.0,4,4
9867,0,1,0,2,1,0,8000.0,2,2
9868,0,1,1,2,0,0,10000.0,2,2
9869,1,0,1,0,1,0,25000.0,2,2
9872,1,1,0,0,0,0,7500.0,2,2
9874,1,0,1,0,1,0,9000.0,1,1
9877,1,0,0,3,2,0,15000.0,2,2
9878,0,1,1,4,0,0,8000.0,2,2
9879,1,0,1,0,0,1,10000.0,2,2
9881,1,0,0,2,0,0,15000.0,2,2
9885,1,0,0,0,0,0,30000.0,2,2
9886,1,0,0,0,0,0,10000.0,5,5
9888,1,0,0,1,1,0,11500.0,2,2
9889,1,0,1,2,2,1,20000.0,3,3
9891,1,0,1,2,0,0,30000.0,2,2
9892,1,0,1,1,1,0,16000.0,2,2
9894,1,0,0,2,0,0,20000.0,2,2
9895,1,1,0,2,0,0,15000.0,5,5
9896,1,0,1,1,1,1,17000.0,2,2
9897,0,1,1,1,0,0,8000.0,3,3
9898,1,0,1,1,0,0,4200.0,4,4
9899,1,0,1,2,0,0,12000.0,2,2
9900,1,0,0,1,1,0,12000.0,3,3
9901,1,0,1,1,0,0,8000.0,3,3
9902,1,1,1,2,0,0,30000.0,2,2
9907,1,0,0,1,1,1,17000.0,4,4
9908,1,1,1,3,0,0,18000.0,2,2
9909,1,0,1,2,2,0,7500.0,2,1
9911,0,1,0,0,0,0,4500.0,4,4
9915,1,0,0,0,0,0,14000.0,2,2
9917,0,1,1,1,1,0,6000.0,2,2
9922,0,1,1,0,0,0,6800.0,4,4
9925,1,0,1,1,1,0,7000.0,4,4
9927,1,0,0,3,0,0,17000.0,3,3
9929,1,0,1,2,2,0,6000.0,3,3
9930,1,0,1,1,1,0,5000.0,3,3
9933,1,0,1,4,0,0,11500.0,2,2
9935,1,0,0,0,0,0,11000.0,6,6
9938,1,0,0,2,2,0,16000.0,2,2
9939,1,1,1,0,0,0,14000.0,4,4
9940,1,0,0,2,2,0,9000.0,4,4
9941,1,0,0,0,0,0,6000.0,4,4
9942,1,0,0,2,0,0,13000.0,4,4
9943,1,0,1,0,0,0,4800.0,3,3
9944,1,0,0,1,1,0,10000.0,6,6
9945,1,0,1,0,0,0,12000.0,4,4
9947,1,1,1,2,0,0,10500.0,2,2
9948,0,1,1,10,1,0,4200.0,3,3
9951,1,0,0,2,2,0,25000.0,3,3
9953,1,0,1,0,0,0,12000.0,3,2
9955,1,1,1,0,0,0,7500.0,4,4
9956,1,0,1,1,1,0,22000.0,3,3
9959,1,1,1,0,0,0,20500.0,4,4
9961,1,0,1,2,2,0,4500.0,3,3
9962,1,0,1,0,0,0,5680.0,2,2
9963,1,0,1,1,0,0,7100.0,3,3
9964,1,1,1,2,0,0,10000.0,3,3
9965,0,1,1,2,0,0,9500.0,4,4
9973,1,0,1,1,1,0,8500.0,2,2
9978,1,0,0,3,1,1,9500.0,3,3
9980,1,0,0,0,0,0,20000.0,5,5
9983,1,0,1,2,2,0,12000.0,2,2
9985,0,1,1,2,0,0,3800.0,3,3
9986,1,0,0,1,1,0,11000.0,3,3
9988,1,0,1,0,0,0,4000.0,2,2
9989,1,0,1,3,3,0,7000.0,2,2
9990,1,0,1,1,1,0,5500.0,2,2
9991,1,0,0,0,0,0,7000.0,3,3
9993,1,0,1,2,2,0,13000.0,3,2
9995,1,0,0,0,0,0,8000.0,4,4
9996,1,0,1,1,0,0,11000.0,3,3
9997,1,0,1,1,2,0,9000.0,3,3
10001,1,0,0,1,1,1,13000.0,4,4
10005,0,1,1,2,0,0,11000.0,3,3
10006,1,0,1,0,0,0,16000.0,2,2
10008,1,0,0,0,0,0,20000.0,4,4
10009,1,0,1,2,2,0,4500.0,2,2
10011,1,0,1,3,0,0,10000.0,4,4
10012,1,0,1,0,0,0,18000.0,2,2
10013,1,0,1,2,0,0,8000.0,2,2
10015,1,0,1,0,0,0,11000.0,3,3
10016,1,0,0,1,1,0,9500.0,3,3
10018,1,0,1,1,1,1,9000.0,2,2
10019,1,1,1,0,0,0,6000.0,4,4
10020,1,0,0,2,2,1,10000.0,2,2
10021,1,0,1,0,0,0,25000.0,3,3
10022,1,0,1,0,0,0,6300.0,2,2
10023,1,0,0,3,0,0,10500.0,2,2
10025,1,0,1,0,0,0,7000.0,4,4
10026,1,1,1,3,0,1,15000.0,2,2
10028,1,0,0,0,0,0,14000.0,3,3
10033,1,0,0,0,0,0,13000.0,3,3
10035,1,0,1,1,1,0,5100.0,2,2
10036,1,0,1,0,0,1,23000.0,1,0
10038,1,0,1,0,0,1,9000.0,6,6
10041,1,0,0,1,1,0,8500.0,2,2
10043,1,0,1,1,0,0,6500.0,2,2
10045,0,1,1,2,0,0,5000.0,2,2
10046,1,1,1,0,0,0,15000.0,3,3
10048,1,0,1,0,0,0,6000.0,3,3
10053,1,0,0,1,1,0,18700.0,4,4
10054,1,0,1,2,1,1,7000.0,3,3
10056,1,0,1,0,0,1,15000.0,2,1
10060,1,0,1,1,1,0,11000.0,4,4
10062,1,0,1,3,2,0,9000.0,6,6
10065,1,0,1,1,1,0,7000.0,5,5
10066,1,1,0,2,0,0,20000.0,2,2
10072,1,0,0,1,1,1,8000.0,4,4
10074,1,0,1,1,1,0,17000.0,3,3
10077,1,0,0,2,0,0,14000.0,2,2
10079,1,0,1,2,2,0,12000.0,4,4
10082,1,0,0,0,0,0,10500.0,2,2
10083,1,1,1,2,0,0,8000.0,2,2
10084,1,0,1,2,0,0,7000.0,2,2
10087,1,0,0,0,1,0,12000.0,3,3
10089,1,0,1,2,2,1,10500.0,2,2
10091,1,0,1,1,0,0,17000.0,2,2
10092,0,1,1,0,0,0,7000.0,4,4
10094,1,0,0,1,1,0,5000.0,2,2
10097,1,0,1,1,0,0,15000.0,3,3
10099,1,0,1,1,1,0,9500.0,6,5
10101,1,0,1,0,1,0,11000.0,2,2
10103,1,0,0,1,1,0,7500.0,2,2
10107,1,0,1,1,1,0,12500.0,4,3
10110,1,0,1,2,2,0,15000.0,6,6
10113,1,0,1,0,0,1,20000.0,3,2
10116,1,0,0,0,1,1,25000.0,1,0
10117,1,0,1,1,0,0,9000.0,5,5
10119,1,0,1,2,2,0,15000.0,5,5
10120,1,0,1,1,1,0,8000.0,5,5
10123,1,0,1,0,0,0,10000.0,5,4
10124,1,1,1,1,1,0,18000.0,2,2
10126,1,0,1,0,0,0,12500.0,2,1
10128,1,0,0,2,2,0,15000.0,7,6
10131,1,0,1,2,2,0,19700.0,2,2
10132,1,0,0,1,1,0,15000.0,7,6
10133,1,0,1,3,1,0,15000.0,1,1
10134,1,0,1,0,0,0,10000.0,3,1
10137,1,1,1,3,0,0,7000.0,3,3
10138,1,0,0,0,0,0,20646.16,2,2
10140,1,0,0,1,1,0,12000.0,3,2
10142,0,1,0,2,0,0,8600.0,2,2
10143,1,0,1,0,0,0,14300.0,1,0
10145,1,0,1,3,1,0,7600.0,3,2
10147,0,1,1,0,0,0,10000.0,2,2
10149,1,0,1,0,0,0,7000.0,3,3
10150,1,0,1,1,1,0,15000.0,4,3
10152,1,0,0,3,2,0,35000.0,2,2
10159,1,0,0,2,2,0,40000.0,2,2
10160,1,0,1,1,1,0,5000.0,4,4
10161,1,0,1,0,0,0,8500.0,6,5
10162,0,1,0,0,0,0,5200.0,3,2
10163,1,0,1,2,0,0,25000.0,2,2
10165,1,0,0,2,2,0,22000.0,5,4
10167,1,0,0,0,0,0,9500.0,2,2
10168,1,0,1,2,1,0,16000.0,3,1
10169,1,0,1,3,0,0,4500.0,2,1
10170,1,0,0,2,1,1,7500.0,1,1
10173,0,1,1,1,0,0,9000.0,1,1
10174,1,0,0,2,3,0,10500.0,1,1
10175,1,0,0,2,2,0,52000.0,5,5
10177,1,0,0,1,0,1,8000.0,2,1
10178,1,0,1,2,2,0,5000.0,3,2
10183,1,0,1,2,2,0,11000.0,2,2
10185,1,0,1,2,0,0,14500.0,2,1
10188,1,0,1,0,0,0,8000.0,5,4
10189,1,0,0,2,0,0,22000.0,2,2
10191,1,0,0,1,1,0,17000.0,3,3
10192,1,0,1,2,0,0,18600.0,6,5
10193,1,1,1,0,0,0,14000.0,2,2
10197,1,0,1,1,0,0,6500.0,3,3
10202,1,1,1,2,0,0,6000.0,3,2
10204,1,0,1,3,2,0,7500.0,2,2
10205,1,0,0,1,0,0,9000.0,3,3
10209,1,0,1,2,2,0,7500.0,5,4
10210,1,0,1,2,2,1,10000.0,2,2
10214,1,0,0,1,1,0,16000.0,2,2
10215,1,0,1,1,1,1,12000.0,2,2
10216,1,0,0,1,1,0,21000.0,2,2
10218,1,0,1,0,0,1,45000.0,1,1
10222,1,1,1,2,0,0,15000.0,6,6
10227,1,0,1,3,0,1,10000.0,1,1
10228,1,0,0,1,1,0,30000.0,4,4
10230,1,0,1,2,2,0,9300.0,7,6
10232,1,0,0,2,2,0,25000.0,3,2
10234,1,0,1,4,2,1,9340.0,3,3
10237,1,0,0,3,0,0,14000.0,3,2
10239,1,0,0,1,1,0,34000.0,2,2
10240,1,0,1,2,2,0,20000.0,3,2
10241,1,0,1,1,0,1,6000.0,3,3
10246,1,0,1,1,1,0,10000.0,3,2
10248,1,0,1,1,1,0,23000.0,3,3
10249,1,0,0,0,1,0,15000.0,2,2
10251,1,1,1,1,1,0,9700.0,1,1
10254,1,0,1,0,0,0,8000.0,6,6
10255,1,0,1,2,2,0,3500.0,3,3
10258,1,1,1,3,0,0,16000.0,2,2
10260,1,0,1,0,0,0,10000.0,4,3
10261,1,0,1,1,1,1,7000.0,2,2
10263,1,0,1,2,0,0,10500.0,3,2
10264,1,0,0,0,0,1,15000.0,3,2
10265,1,0,1,4,4,0,7000.0,3,2
10266,1,0,0,2,2,0,9000.0,2,2
10267,1,0,0,1,0,0,8000.0,4,3
10269,1,0,1,3,0,0,32000.0,1,1
10274,0,1,0,0,0,0,5500.0,2,2
10275,0,1,1,5,0,0,7000.0,3,2
10278,1,0,0,0,0,0,8000.0,3,3
10280,1,0,0,2,2,0,8000.0,4,4
10281,1,0,1,2,1,0,10000.0,3,2
10282,1,0,1,4,4,1,6500.0,1,1
10284,0,1,1,0,0,0,5000.0,3,2
10287,1,0,0,0,0,0,16000.0,4,4
10288,1,0,1,2,2,1,4300.0,1,1
10290,1,0,0,0,0,0,9000.0,5,4
10292,1,0,0,2,1,0,15000.0,2,2
10294,1,0,1,2,1,0,20000.0,2,2
10295,1,0,0,2,2,0,12000.0,4,4
10299,1,0,1,2,2,0,12000.0,3,3
10300,1,0,0,0,0,0,12500.0,3,3
10301,1,0,0,1,1,0,25000.0,2,1
10303,1,0,1,2,0,1,14000.0,2,2
10309,1,0,0,2,2,0,20000.0,3,3
10311,1,0,0,1,2,1,14000.0,1,1
10312,0,1,1,3,0,0,8000.0,5,4
10313,1,0,1,1,1,0,40000.0,2,2
10314,1,0,1,2,2,0,8000.0,4,3
10319,1,0,1,3,0,0,20000.0,3,2
10320,1,0,0,1,1,0,36000.0,3,2
10322,1,0,0,1,1,0,19000.0,3,2
10332,1,0,0,3,1,0,6000.0,2,2
10333,1,0,1,2,0,1,7600.0,3,2
10335,1,0,1,2,0,0,8500.0,3,3
10337,1,0,0,0,2,0,12000.0,2,2
10340,1,0,1,1,1,0,9500.0,3,3
10341,1,0,1,1,1,0,7000.0,3,2
10347,1,0,1,0,1,0,6000.0,2,2
10348,1,0,0,1,0,0,17000.0,1,1
10350,1,1,1,1,0,0,30000.0,5,4
10351,1,1,1,4,4,0,20000.0,2,1
10354,1,0,1,1,1,0,12500.0,2,1
10355,1,0,1,1,0,0,14000.0,2,2
10359,1,0,0,1,1,0,19000.0,2,2
10360,1,0,0,0,0,0,15000.0,4,3
10361,0,1,1,2,0,0,8000.0,2,1
10362,1,0,0,2,1,0,20000.0,4,4
10366,1,0,0,4,1,0,25000.0,2,1
10368,1,0,1,1,1,0,18000.0,4,4
10369,1,0,0,3,0,0,19000.0,2,1
10370,1,0,1,0,0,0,9000.0,3,3
10372,1,0,0,1,0,1,9000.0,1,1
10373,1,0,0,1,0,0,12000.0,3,3
10376,1,0,0,2,2,0,50000.0,2,2
10378,1,0,0,1,1,0,20000.0,3,3
10384,1,0,1,0,0,0,5200.0,2,1
10385,1,0,1,2,0,0,9000.0,3,2
10386,1,0,1,1,1,0,12000.0,4,4
10387,1,0,1,2,2,0,5500.0,2,2
10390,0,1,0,0,0,0,8500.0,3,3
10392,1,0,0,1,1,1,18000.0,2,2
10396,1,0,1,3,1,0,9000.0,1,1
10397,1,0,1,3,3,0,7500.0,1,1
10402,1,0,0,0,0,0,9500.0,3,2
10403,1,0,1,2,0,1,8000.0,5,4
